Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2njacMNMduDpk2Rhg06sp3,Peach,People Who Aren’t There Anymore,Future Islands,2024-01-26,192293,43,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:05Z,,4AD,0.597,0.839,8.0,-6.154,1.0,0.0278,0.14,0.206,0.108,0.891,160.02,4.0
spotify:track:11lNbA7XEZuA0Q1BmfcJt2,The Sickness,People Who Aren’t There Anymore,Future Islands,2024-01-26,241133,31,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:05Z,,4AD,0.533,0.701,3.0,-7.122,1.0,0.036,0.155,0.165,0.079,0.265,138.943,4.0
spotify:track:0pP3l0b1H6zK6nSxFarc4T,The Garden Wheel,People Who Aren’t There Anymore,Future Islands,2024-01-26,168133,31,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:05Z,,4AD,0.755,0.76,5.0,-6.709,0.0,0.0507,0.0662,0.533,0.247,0.723,140.01,4.0
spotify:track:3tP2P4KybC9wYVI8Pe41GT,Wall Of Eyes,Wall Of Eyes,The Smile,2024-01-26,305946,44,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.555,0.397,0.0,-13.08,1.0,0.0372,0.709,0.88,0.101,0.536,141.716,4.0
spotify:track:6o2yIQVzajJjRrgICzcfAf,Teleharmonic,Wall Of Eyes,The Smile,2024-01-26,310440,50,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.267,0.509,5.0,-12.274,0.0,0.0427,0.439,0.594,0.109,0.232,173.84,4.0
spotify:track:4WlKWgWG030Cpatn5P6uGE,Read The Room,Wall Of Eyes,The Smile,2024-01-26,314440,42,True,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.557,0.721,4.0,-9.39,1.0,0.0292,0.137,0.6,0.0928,0.49,123.085,4.0
spotify:track:0S8AJYklLvEHIA6J2Mfirx,Under Our Pillows,Wall Of Eyes,The Smile,2024-01-26,374040,38,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.232,0.605,2.0,-10.552,1.0,0.0555,0.0433,0.646,0.0791,0.216,84.904,4.0
spotify:track:4lTLmo9aTyMJ1SoHa63WA6,Friend Of A Friend,Wall Of Eyes,The Smile,2024-01-26,275200,44,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.4,0.354,10.0,-10.28,1.0,0.0331,0.429,0.246,0.104,0.263,122.35,5.0
spotify:track:1AwmHLaRPX4970KLkbetPb,I Quit,Wall Of Eyes,The Smile,2024-01-26,332053,39,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.493,0.521,5.0,-11.196,0.0,0.0297,0.652,0.911,0.113,0.678,170.025,4.0
spotify:track:1xnVnK5ZHZaGEZ166eFpNJ,Bending Hectic,Wall Of Eyes,The Smile,2024-01-26,483973,46,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.286,0.477,4.0,-10.082,1.0,0.0398,0.352,0.328,0.107,0.113,114.08,4.0
spotify:track:7CqPRDUeEPcaAzadljKd38,You Know Me!,Wall Of Eyes,The Smile,2024-01-26,321733,35,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,art rock,XL Recordings,0.449,0.248,3.0,-14.171,1.0,0.0328,0.991,0.612,0.0876,0.128,120.046,4.0
spotify:track:4cOEg1TbLVJ7ODTU6kqFkM,The Bell,Three Bells,Ty Segall,2024-01-26,307173,21,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.41,0.548,0.0,-9.576,1.0,0.0312,0.000548,0.522,0.0611,0.3,115.25,4.0
spotify:track:4FyZknHKfTxbVnsvnt8BEk,Void,Three Bells,Ty Segall,2024-01-26,403653,19,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.302,0.787,9.0,-8.379,0.0,0.034,0.000635,0.664,0.148,0.156,129.289,4.0
spotify:track:1mP1kE4WQi9Q0wGsanVYbS,I Hear,Three Bells,Ty Segall,2024-01-26,276346,17,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.566,0.551,1.0,-8.886,1.0,0.0474,0.00127,0.208,0.18,0.634,90.029,4.0
spotify:track:37IbS5SNPhC72QZgwvhSU6,Hi Dee Dee,Three Bells,Ty Segall,2024-01-26,191786,17,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.579,0.661,10.0,-5.965,1.0,0.0399,0.00182,0.0213,0.0696,0.807,85.451,4.0
spotify:track:7GQnMMMkKwGAgUsCvmksnV,My Best Friend,Three Bells,Ty Segall,2024-01-26,196000,24,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.656,0.91,10.0,-7.352,1.0,0.0395,0.000225,0.00499,0.0474,0.97,114.774,4.0
spotify:track:3R0Nhnc7SvjWL5KGSTR0gw,Reflections,Three Bells,Ty Segall,2024-01-26,242106,16,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.511,0.784,5.0,-7.979,0.0,0.0276,0.000432,0.5,0.0984,0.804,88.067,4.0
spotify:track:17zpP9qZO2LkakPPdu4klc,Move,Three Bells,Ty Segall,2024-01-26,195186,13,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.306,0.755,7.0,-7.771,1.0,0.0393,1.32e-05,0.00129,0.0529,0.678,149.669,4.0
spotify:track:6biapHBp7KwdjS3bVFMsjd,Eggman,Three Bells,Ty Segall,2024-01-26,244853,14,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.461,0.704,10.0,-9.044,0.0,0.116,0.00541,0.00763,0.608,0.591,132.98,4.0
spotify:track:6rFL4JHFIGiPfvdQ7mKhzI,My Room,Three Bells,Ty Segall,2024-01-26,257200,22,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.532,0.784,5.0,-7.911,1.0,0.0334,3.37e-05,0.822,0.0686,0.737,120.58,4.0
spotify:track:6qihLSMfaLaySZh8M8PptA,Watcher,Three Bells,Ty Segall,2024-01-26,328400,14,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.458,0.434,8.0,-8.444,1.0,0.0316,3.65e-05,0.0476,0.0977,0.659,115.223,4.0
spotify:track:5KnrynyEcSOIYUQZfU6FpX,Repetition,Three Bells,Ty Segall,2024-01-26,144106,11,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.436,0.526,5.0,-9.522,1.0,0.0251,0.00166,0.139,0.176,0.507,146.737,4.0
spotify:track:5xh0JSIH3JUta2EkHMQA7s,To You,Three Bells,Ty Segall,2024-01-26,314600,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.518,0.667,5.0,-8.644,0.0,0.0453,0.00279,0.834,0.31,0.84,110.817,4.0
spotify:track:3R5q9Q7kU3rRqJisWI1hbL,Wait,Three Bells,Ty Segall,2024-01-26,274706,14,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.378,0.517,6.0,-8.155,1.0,0.0272,0.000963,0.00227,0.0529,0.422,137.318,4.0
spotify:track:26DVpfyaEhMFF0sBF0DuOw,Denée,Three Bells,Ty Segall,2024-01-26,357400,11,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.43,0.62,8.0,-10.869,1.0,0.0349,0.0148,0.685,0.129,0.881,147.581,4.0
spotify:track:1s16fTfSjvTwvLhnTURxeJ,What Can We Do,Three Bells,Ty Segall,2024-01-26,171720,10,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock",Drag City,0.768,0.452,2.0,-12.135,1.0,0.0281,0.301,0.00239,0.345,0.715,86.597,4.0
spotify:track:1PTicAZhKJ9K9PspzIDHz2,Happy man's shoes,What an enormous room,TORRES,2024-01-26,207494,10,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.613,0.485,3.0,-6.597,0.0,0.033,0.00208,0.0,0.146,0.607,90.007,4.0
spotify:track:4HCS5tXqpCWNWIoDadblHK,Life as we don't know it,What an enormous room,TORRES,2024-01-26,105850,6,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.495,0.865,9.0,-4.633,1.0,0.031,0.00103,2.47e-06,0.161,0.562,140.034,4.0
spotify:track:2ysKTkeEnfE6QuHBKDolKk,I got the fear,What an enormous room,TORRES,2024-01-26,204837,10,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.639,0.416,0.0,-7.746,1.0,0.0298,0.447,0.0,0.177,0.662,71.523,4.0
spotify:track:42J3P7ZBo0EnDuMsvw42BH,Wake to flowers,What an enormous room,TORRES,2024-01-26,178327,10,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.341,0.581,0.0,-6.131,1.0,0.0324,0.00896,3.29e-06,0.128,0.17,179.092,4.0
spotify:track:2VizXs8oGv4D4TBjoQvxx2,Ugly mystery,What an enormous room,TORRES,2024-01-26,142070,5,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.539,0.432,11.0,-7.613,1.0,0.0241,0.198,0.0079,0.149,0.223,80.032,4.0
spotify:track:2OAWgyHqhJZUb5iJP7xOzy,Collect,What an enormous room,TORRES,2024-01-26,176757,19,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.469,0.672,9.0,-5.803,0.0,0.0264,0.00103,0.000539,0.133,0.23,88.072,4.0
spotify:track:4L93Q922NoHM0C9SIxbwky,Artificial limits,What an enormous room,TORRES,2024-01-26,362643,7,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.508,0.624,8.0,-7.016,1.0,0.0322,7.17e-05,0.0207,0.0925,0.0763,120.074,4.0
spotify:track:4qrtb8xstngeZdrNjXV7fV,Jerk into joy,What an enormous room,TORRES,2024-01-26,278942,9,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.588,0.644,0.0,-7.139,1.0,0.0288,0.167,3.09e-05,0.0655,0.257,123.951,4.0
spotify:track:2CBJ9pGBAkoorS6lN2kRjv,Forever home,What an enormous room,TORRES,2024-01-26,219089,6,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.55,0.795,9.0,-5.965,1.0,0.03,0.00904,0.000327,0.0918,0.238,122.989,4.0
spotify:track:3cWGGO3N8Ky7f4hOndK6Ok,Songbird forever,What an enormous room,TORRES,2024-01-26,275585,5,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,art pop,Merge Records,0.292,0.26,2.0,-13.384,1.0,0.0313,0.979,0.431,0.0822,0.168,88.529,4.0
spotify:track:1kiw6IXeTauPy3L964yxoZ,Angel,MADRA,NewDad,2024-01-26,199220,61,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.563,0.701,3.0,-6.378,0.0,0.0285,0.00736,0.721,0.103,0.511,117.048,4.0
spotify:track:2mUl2MNzIO6BHCrI1QdEcj,Sickly Sweet,MADRA,NewDad,2024-01-26,203037,52,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.682,0.53,4.0,-8.366,0.0,0.0277,0.0279,0.415,0.28,0.724,119.967,4.0
spotify:track:5ON8OuNPxGE8XCXKII145q,Where I Go,MADRA,NewDad,2024-01-26,225442,48,True,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.438,0.662,8.0,-6.94,0.0,0.0285,0.0148,0.301,0.111,0.431,163.029,4.0
spotify:track:5nqbSPPpGf1WtzX9qk3ruW,Change My Mind,MADRA,NewDad,2024-01-26,229511,42,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.599,0.574,11.0,-8.36,1.0,0.0257,0.113,0.355,0.144,0.59,118.998,4.0
spotify:track:7qZ3G0HpUS0yZ3njoTL7Xr,In My Head,MADRA,NewDad,2024-01-26,219023,38,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.511,0.723,7.0,-6.401,1.0,0.0325,0.00525,0.0241,0.278,0.346,122.96,4.0
spotify:track:42nQqUIFXbKivM5A4HcQIL,Nosebleed,MADRA,NewDad,2024-01-26,207023,41,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.525,0.572,10.0,-7.568,1.0,0.0283,0.0198,0.308,0.105,0.328,96.985,4.0
spotify:track:1LiLcXmLVnmkZyuJVuJDOc,Let Go,MADRA,NewDad,2024-01-26,253964,40,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.672,0.593,5.0,-8.663,0.0,0.0241,0.000312,0.711,0.12,0.442,99.99,4.0
spotify:track:6isjxsCiPOE57WMrd8WVMM,Dream of Me,MADRA,NewDad,2024-01-26,202104,45,True,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.6,0.609,1.0,-8.241,1.0,0.0258,0.102,0.832,0.0975,0.664,128.044,4.0
spotify:track:5WpQkpPpv3gyOMPVcR5zTy,Nightmares,MADRA,NewDad,2024-01-26,224398,41,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.636,0.677,5.0,-7.483,0.0,0.0271,0.00682,0.0284,0.122,0.356,120.006,4.0
spotify:track:4rdmZrqh2uwU1Hl5Al4Xs9,White Ribbons,MADRA,NewDad,2024-01-26,264698,41,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.471,0.226,2.0,-17.203,1.0,0.0326,0.903,0.0115,0.11,0.115,118.056,4.0
spotify:track:5SLTXOG5LJYDx9HMmmqTrP,Madra,MADRA,NewDad,2024-01-26,272613,41,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,lo-fi indie,Atlantic Records UK,0.423,0.53,10.0,-6.621,1.0,0.0263,0.000594,0.0047,0.086,0.287,82.066,4.0
spotify:track:66GwviFVc8lMC9C22Ltv8H,Throw,New Last Name,Courting,2024-01-26,262856,16,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.32,0.883,2.0,-4.694,1.0,0.097,0.000576,0.0,0.115,0.285,187.984,4.0
spotify:track:5hYNSmr6RM9u3Qd49Qz90n,We Look Good Together (Big Words),New Last Name,Courting,2024-01-26,191696,17,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.668,0.819,11.0,-5.82,1.0,0.0319,9.26e-05,4.31e-05,0.0322,0.842,127.941,4.0
spotify:track:54bhcy98spVnJJzfpHk7Ls,The Hills,New Last Name,Courting,2024-01-26,295404,13,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.446,0.836,4.0,-7.849,1.0,0.0758,0.00911,0.000496,0.121,0.339,155.004,4.0
spotify:track:6UGBytzeTrYuRVoRbLasTH,Flex,New Last Name,Courting,2024-01-26,263159,17,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.55,0.716,7.0,-4.974,1.0,0.0366,0.00378,0.0,0.1,0.525,136.94,4.0
spotify:track:1gRtSDQmIhQwOzUzKxmsZB,Emily G,New Last Name,Courting,2024-01-26,347195,18,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.462,0.774,9.0,-6.137,1.0,0.0322,8.3e-05,0.0,0.141,0.517,136.998,4.0
spotify:track:1hI9iToDdEangRHpAd6nlE,Babys,New Last Name,Courting,2024-01-26,180042,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.526,0.63,8.0,-7.436,1.0,0.052,0.0532,0.000124,0.56,0.676,179.998,4.0
spotify:track:4GUEDu38RFFLqv74a403kb,The Wedding,New Last Name,Courting,2024-01-26,229689,15,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.647,0.738,2.0,-6.673,1.0,0.0612,0.134,0.0,0.0924,0.572,137.961,4.0
spotify:track:6dMiuXe74FjVmm8VYFV5oN,Happy Endings,New Last Name,Courting,2024-01-26,285684,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.36,0.723,2.0,-6.409,1.0,0.0427,0.000844,9.64e-06,0.114,0.479,163.926,4.0
spotify:track:6eTIwYWS6J6hkpn0hnTXiG,America,New Last Name,Courting,2024-01-26,388596,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,post-punk,Lower Third,0.48,0.679,2.0,-7.954,1.0,0.0338,0.00704,0.0041,0.115,0.207,126.929,4.0
spotify:track:10qfBhksMSlS0AMO04xMnK,Sadness Sets Me Free,Sadness Sets Me Free,Gruff Rhys,2024-01-26,323893,17,True,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.476,0.567,2.0,-9.947,1.0,0.043,0.381,0.03,0.106,0.35,130.191,4.0
spotify:track:3rYO8geLMcYDcQ7mZha9Ib,Bad Friend,Sadness Sets Me Free,Gruff Rhys,2024-01-26,174213,27,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.581,0.784,9.0,-10.175,1.0,0.0318,0.719,0.719,0.371,0.963,145.457,4.0
spotify:track:0drFirwZCpz2frsJILGmzU,Celestial Candyfloss,Sadness Sets Me Free,Gruff Rhys,2024-01-26,238226,18,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.465,0.66,0.0,-7.623,1.0,0.0361,0.611,0.0309,0.212,0.638,115.378,4.0
spotify:track:4iK2wkfouVzkllSmBT7yGc,Silver Lining Lead Balloons,Sadness Sets Me Free,Gruff Rhys,2024-01-26,238426,17,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.508,0.617,2.0,-10.4,1.0,0.0407,0.314,0.397,0.424,0.538,147.749,4.0
spotify:track:4ungaPax9OLRkOPABCpqui,On The Far Side of the Dollar,Sadness Sets Me Free,Gruff Rhys,2024-01-26,294613,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.457,0.308,2.0,-12.789,0.0,0.0244,0.413,0.0551,0.294,0.231,81.764,4.0
spotify:track:26M0qUTcJfYhw2T8SeTAiL,They Sold My Home To Build A Skyscraper,Sadness Sets Me Free,Gruff Rhys,2024-01-26,184946,13,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.639,0.915,1.0,-10.543,0.0,0.0436,0.831,0.00153,0.234,0.747,92.47,4.0
spotify:track:6BFdbl2HxPx9PsaGm9l16P,Peace Signs,Sadness Sets Me Free,Gruff Rhys,2024-01-26,305360,13,True,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.467,0.67,2.0,-8.61,1.0,0.0267,0.0344,0.669,0.371,0.221,106.193,4.0
spotify:track:3xc2Kw5pl4OpbPm7e5UaBH,Cover Up The Cover Up,Sadness Sets Me Free,Gruff Rhys,2024-01-26,348333,12,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.378,0.321,6.0,-12.864,1.0,0.0287,0.89,0.116,0.168,0.323,98.034,4.0
spotify:track:6UU15DwxPtiIkV2CEDbxDl,I Tendered My Resignation,Sadness Sets Me Free,Gruff Rhys,2024-01-26,307933,10,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.253,0.387,5.0,-12.365,1.0,0.0339,0.666,0.215,0.118,0.212,166.875,4.0
spotify:track:7w37OiBviyImXBPXQKf2ot,I'll Keep Singing,Sadness Sets Me Free,Gruff Rhys,2024-01-26,146653,11,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,,Rough Trade,0.511,0.881,7.0,-5.786,1.0,0.0363,0.0397,0.392,0.203,0.0377,97.461,3.0
spotify:track:4wnvybp8Ft6W2hGZemdSRO,Jealous Moon,Polaroid Lovers,Sarah Jarosz,2024-01-26,264809,32,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.621,0.647,3.0,-7.827,0.0,0.0329,0.0443,0.00017,0.102,0.414,130.996,4.0
spotify:track:5ttsRlNd48P0mshRbEY4to,When The Lights Go Out,Polaroid Lovers,Sarah Jarosz,2024-01-26,195887,30,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.607,0.654,2.0,-9.715,1.0,0.0332,0.545,0.00172,0.139,0.423,157.518,3.0
spotify:track:3cebUq89Iq26AHYYu5sLac,Runaway Train,Polaroid Lovers,Sarah Jarosz,2024-01-26,180524,27,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.579,0.767,2.0,-7.289,1.0,0.0321,0.00116,8.23e-06,0.369,0.593,125.995,4.0
spotify:track:6R4geQkXhYl9nMqFJT1e3Z,The Way It Is Now,Polaroid Lovers,Sarah Jarosz,2024-01-26,226195,26,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.645,0.518,5.0,-13.279,1.0,0.0666,0.657,0.000125,0.0987,0.375,112.974,4.0
spotify:track:1EADPMYWwbSAGDZbWd8Z28,Dying Ember,Polaroid Lovers,Sarah Jarosz,2024-01-26,217884,20,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.579,0.653,4.0,-8.383,0.0,0.0276,0.319,0.0115,0.0964,0.303,97.995,4.0
spotify:track:7js9vrXTuU3fBIG2CyU3n5,Columbus & 89th,Polaroid Lovers,Sarah Jarosz,2024-01-26,255207,32,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.575,0.334,2.0,-16.134,1.0,0.0297,0.827,0.196,0.107,0.206,104.956,4.0
spotify:track:2bQZlyw6QQNYhMQdvTzkeD,Take The High Road,Polaroid Lovers,Sarah Jarosz,2024-01-26,275460,22,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.695,0.724,10.0,-9.929,1.0,0.0415,0.343,0.00577,0.122,0.408,130.967,4.0
spotify:track:0F6VVziurxRUbjpE1Lzi9P,Don’t Break Down On Me,Polaroid Lovers,Sarah Jarosz,2024-01-26,234406,24,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.526,0.341,7.0,-10.891,0.0,0.0313,0.659,0.000149,0.113,0.184,143.848,4.0
spotify:track:3JyTLFhh1HL1L1u0kK7LMU,Days Can Turn Around,Polaroid Lovers,Sarah Jarosz,2024-01-26,238143,29,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.606,0.304,0.0,-10.676,1.0,0.0306,0.819,0.000275,0.102,0.457,94.147,4.0
spotify:track:2PVyeuw30EaMazdfeH9HGG,Good At What I Do,Polaroid Lovers,Sarah Jarosz,2024-01-26,227075,22,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.557,0.443,10.0,-8.539,1.0,0.028,0.359,0.0254,0.107,0.221,136.116,4.0
spotify:track:2sjH6OdrBQeXeeUBjR1kWr,Mezcal And Lime,Polaroid Lovers,Sarah Jarosz,2024-01-26,304409,25,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk",Rounder,0.536,0.294,5.0,-13.885,0.0,0.0298,0.796,0.0138,0.116,0.217,124.009,4.0
spotify:track:6Ge9RrMoV65nlpjQ5YJOut,Manning Fireworks,Manning Fireworks,MJ Lenderman,2024-09-06,179733,48,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,alt country,Anti/Epitaph,0.592,0.243,7.0,-10.653,1.0,0.0251,0.7,0.00872,0.098,0.453,94.085,3.0
spotify:track:2zFtMNj2s82nml4wSKbtyL,Joker Lips,Manning Fireworks,MJ Lenderman,2024-09-06,181040,52,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,alt country,Anti/Epitaph,0.599,0.637,4.0,-8.478,0.0,0.0241,0.0258,0.166,0.154,0.6,89.001,4.0
spotify:track:0HJll1OUSh4FUrDUKG0ikX,Rudolph,Manning Fireworks,MJ Lenderman,2024-09-06,211026,48,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,alt country,Anti/Epitaph,0.471,0.603,11.0,-6.657,0.0,0.0352,0.00699,0.0502,0.129,0.766,177.98,4.0
spotify:track:4j2DQgFAyVuKOBFpq4vEPR,Wristwatch,Manning Fireworks,MJ Lenderman,2024-09-06,222453,59,False,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,alt country,Anti/Epitaph,0.524,0.7,2.0,-5.671,0.0,0.0316,0.000442,0.101,0.119,0.554,96.936,4.0
